suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0074,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0075,0.98
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0285,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.FA0024,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0152,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0028,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0200,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0166,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.KI0016,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0000,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0090,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0070,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0049,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.PU0029,0.97
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0042,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0210,1.02
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0036,1.02
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0069,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0118,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.UR0021,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0107,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0059,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0249,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0069,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.FA0003,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0132,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.EP0005,0.98
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0131,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0130,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.TH0027,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0000,1.24
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0089,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0017,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0083,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0013,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0278,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.FA0027,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0151,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.EP0022,0.96
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0207,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0165,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0096,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0094,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.UR0004,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0048,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0065,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.PU0031,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0045,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0214,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0039,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0131,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0071,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0119,0.96
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0108,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.TH0006,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0004,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0239,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0075,1.04
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.FA0004,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0134,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0005,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0135,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0143,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.TH0018,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0018,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0099,0.96
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0321,0.86
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0015,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0112,0.96
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0283,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.FA0036,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0163,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0208,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0178,1.02
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0098,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0096,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0077,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0044,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.PU0036,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0196,1.04
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0197,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0029,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0084,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0074,1.04
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0052,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0043,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0202,0.96
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0028,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0096,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0064,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.UR0018,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0114,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0096,0.99
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.SP0010,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0064,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0233,1.01
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0062,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0126,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0012,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0160,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0139,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.GR0009,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.TH0007,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0095,0.97
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0055,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0097,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0315,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0280,0.97
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.FA0022,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0143,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.EP0031,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0187,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0179,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0030,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0085,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0080,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0040,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0198,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0029,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0121,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0066,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0115,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0099,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.SP0011,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0240,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0063,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0127,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.EP0002,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0162,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0140,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.TH0021,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0072,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0107,0.96
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0317,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0281,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.FA0031,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0141,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0206,1.02
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0182,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0107,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0086,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.UR0001,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0086,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0042,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.PU0034,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0205,0.96
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0037,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0078,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0068,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.UR0019,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0117,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0104,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.SP0012,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0065,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0231,0.94
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0065,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.FA0001,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0129,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.EP0003,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0198,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0132,0.92
